Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR20994007,WGS,302,20207643856,PRJNA867688,SAMN30219739,Invertebrate,6649846911,UCLA,Fabiola Lafarga,2019/2020,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010800,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02E02,Ensenada,31.86674 N 116.59637 W,AWJG02E02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG02E02,SRP390753,epipodial
SRR20994008,WGS,302,24105080696,PRJNA867688,SAMN30219738,Invertebrate,7612068701,UCLA,"SHL\, BML",2007-08-25,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010799,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02D02,San Miguel Isle,34.05266111 N 120.34653611 W,AWJG02D02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:11:00Z,1,AWJG02D02,SRP390753,epipodial
SRR20994009,WGS,302,24160793656,PRJNA867688,SAMN30219737,Invertebrate,7550638752,UCLA,"SHL\, BML",2007-07-18,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010798,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02C02,Farallones Island,37.70085833 N 122.99649166 W,AWJG02C02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:10:00Z,1,AWJG02C02,SRP390753,epipodial
SRR20994010,WGS,302,21052005656,PRJNA867688,SAMN30219736,Invertebrate,6801558223,UCLA,Ian Taniguchi,2021-05-18,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010797,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02B02,Point Loma,32.67363333 N 117.24614722 W,AWJG02B02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:28:00Z,1,AWJG02B02,SRP390753,epipodial
SRR20994011,WGS,302,23844697504,PRJNA867688,SAMN30219735,Invertebrate,7716712999,UCLA,"SHL\, BML",1999-10-27,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010796,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02A02,House Cove,39.36008333 N 123.82366666 W,AWJG02A02,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:55:00Z,1,AWJG02A02,SRP390753,epipodial
SRR20994012,WGS,302,30362893062,PRJNA867688,SAMN30219734,Invertebrate,9666777813,UCLA,"SHL\, BML",1999-10-22,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010795,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02H01,Trinidad,41.05053333 N 124.15049166 W,AWJG02H01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:19:00Z,1,AWJG02H01,SRP390753,epipodial
SRR20994013,WGS,302,22877608642,PRJNA867688,SAMN30219733,Invertebrate,7329830770,UCLA,ODFW,2021-05-21,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010794,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02G01,"Rogue Reef\, Gold Beach",42.2638 N 124.2802 W,AWJG02G01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T20:06:00Z,1,AWJG02G01,SRP390753,epipodial
SRR20994014,WGS,302,24053959948,PRJNA867688,SAMN30219732,Invertebrate,7668167323,UCLA,"SHL\, BML",2008-03-29,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010793,USA,North America,USA:Oregon,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02F01,Brookings,42.04461111 N 124.28393611 W,AWJG02F01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:06:00Z,1,AWJG02F01,SRP390753,epipodial
SRR20994015,WGS,302,19821058790,PRJNA867688,SAMN30219731,Invertebrate,6505997161,UCLA,Fabiola Lafarga,2014,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010792,Mexico,North America,Mexico:Baja California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02E01,Santo Tomas,31.54910277 N 116.68323611 W,AWJG02E01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:10:00Z,1,AWJG02E01,SRP390753,epipodial
SRR20994017,WGS,302,20178398780,PRJNA867688,SAMN30219730,Invertebrate,6495198995,UCLA,Andrew Harmer,2021-05-05,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010790,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02D01,"Morro Bay\, Patton Cove",35.20272 N 120.85028 W,AWJG02D01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:56:00Z,1,AWJG02D01,SRP390753,epipodial
SRR20994018,WGS,302,28028866130,PRJNA867688,SAMN30219729,Invertebrate,8907049589,UCLA,"SHL\, BML",2007-07-18,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010789,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02C01,Farallones Island,37.70085833 N 122.99649166 W,AWJG02C01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:33:00Z,1,AWJG02C01,SRP390753,epipodial
SRR20994019,WGS,302,20306942362,PRJNA867688,SAMN30219728,Invertebrate,6439788330,UCLA,"SHL\, BML",2014-06-15,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010788,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02B01,Muniz Ranch,38.45571944 N 123.14509722 W,AWJG02B01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T16:59:00Z,1,AWJG02B01,SRP390753,epipodial
SRR20994020,WGS,302,29245957538,PRJNA867688,SAMN30219727,Invertebrate,9128137580,UCLA,"SHL\, BML",1999-10-27,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010787,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG02A01,House Cove,39.36008333 N 123.82366666 W,AWJG02A01,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:03:00Z,1,AWJG02A01,SRP390753,epipodial
SRR20994023,WGS,302,25433125998,PRJNA867688,SAMN30219869,Invertebrate,7985288677,UCLA,"SHL\, BML",2014-06-15,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010784,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E08,Muniz Ranch,38.45571944 N 123.14509722 W,AWJG03E08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:14:00Z,1,AWJG03E08,SRP390753,epipodial
SRR20994024,WGS,302,31285927976,PRJNA867688,SAMN30219868,Invertebrate,9859489476,UCLA,"SHL\, BML",2007-07-18,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX17010783,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D08,Farallones Island,37.70085833 N 122.99649166 W,AWJG03D08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:21:00Z,1,AWJG03D08,SRP390753,epipodial
SRR20994025,WGS,302,24098432468,PRJNA867688,SAMN30219867,Invertebrate,7631000677,UCLA,"SHL\, BML",2003-04-30,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX17010782,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03C08,Point Reyes,37.98801666 N 122.96269722 W,AWJG03C08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:39:00Z,1,AWJG03C08,SRP390753,epipodial
SRR20994026,WGS,302,10470575258,PRJNA867688,SAMN30219866,Invertebrate,3407943175,UCLA,Ian Taniguchi,2021-05-18,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17010781,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03B08,Point Loma,32.67363333 N 117.24614722 W,AWJG03B08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:22:00Z,1,AWJG03B08,SRP390753,epipodial
SRR20994027,WGS,302,25812561516,PRJNA867688,SAMN30219865,Invertebrate,8225562937,UCLA,"SHL\, BML",2010-05-14,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010780,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03A08,Bodega Bay,38.31356666 N 123.07554722 W,AWJG03A08,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:11:00Z,1,AWJG03A08,SRP390753,epipodial
SRR20994028,WGS,302,24780268136,PRJNA867688,SAMN30219864,Invertebrate,8180992024,UCLA,Ian Taniguchi,2021-05-18,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010779,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03H07,Point Loma,32.67363333 N 117.24614722 W,AWJG03H07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:12:00Z,1,AWJG03H07,SRP390753,epipodial
SRR20994029,WGS,302,24986537458,PRJNA867688,SAMN30219863,Invertebrate,7893949226,UCLA,"SHL\, BML",1999-10-22,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX17010778,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03G07,Trinidad,41.05053333 N 124.15049166 W,AWJG03G07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:45:00Z,1,AWJG03G07,SRP390753,epipodial
SRR20994030,WGS,302,23829384292,PRJNA867688,SAMN30219862,Invertebrate,7509273043,UCLA,"SHL\, BML",1999-10-27,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010777,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03F07,House Cove,39.36008333 N 123.82366666 W,AWJG03F07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG03F07,SRP390753,epipodial
SRR20994032,WGS,302,26175359854,PRJNA867688,SAMN30219861,Invertebrate,8173966617,UCLA,"SHL\, BML",2007-08-06,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX17010775,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03E07,Timber Cove,38.530525 N 123.27260555 W,AWJG03E07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:20:00Z,1,AWJG03E07,SRP390753,epipodial
SRR20994033,WGS,302,25143883082,PRJNA867688,SAMN30219860,Invertebrate,7987609998,UCLA,"SHL\, BML",2007-02-05,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX17010774,USA,North America,USA:California,Illumina NovaSeq 6000,Haliotis_rufescens_AWJG03D07,VanDamme,39.26975833 N 123.79865833 W,AWJG03D07,PAIRED,RANDOM,GENOMIC,Haliotis rufescens,ILLUMINA,2024-08-06T00:00:00Z,2022-08-09T17:02:00Z,1,AWJG03D07,SRP390753,epipodial
